대단원,중단원,문제,①,②,③,④,⑤,정답,문항 형식,Main/Sub,동아,미래엔,비상,지학사,천재,출제 수준,선지 개수,학습 개념 해설
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,"(       )은 바람, 물, 진동 등의 자연 에너지, 신체의 움직임, 방송 전파 등에서 버려지는 적은 양의 에너지를 모아 전기 에너지를 생산하는 기술이다.",스마트 그리드,에너지 수확 기술,에너지 소집 기술,,,②,단답형,SUB,FALSE,TRUE,FALSE,FALSE,FALSE,개념 호출,3,"에너지 수확 기술은 바람, 물, 진동 등의 자연 에너지, 신체의 움직임, 방송 전파 등에서 버려지는 적은 양의 에너지를 모아 전기 에너지를 생산하는 기술이다."
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,전파를 이용한 에너지 수확 기술의 예시는?,열 펌프,태양 전지,방송 전파로 전기 생산,수소 연료전지,지열 발전기,③,단답형,SUB,FALSE,TRUE,FALSE,FALSE,FALSE,개념 호출,5,"전파를 이용한 에너지 수확 기술의 예시로는 안테나, 송전탑 등에서 발생하는 방송 전파나 휴대 전화 전파의 에너지를 이용해 전기 에너지를 생산하는 것이 있다."
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,"안테나, 송전탑 등에서 발생하는 전파는 에너지 수확 기술에 활용될 수 있다. (O / X)",O,X,,,,①,OX형,SUB,FALSE,TRUE,FALSE,FALSE,FALSE,개념 호출,2,"전파를 이용한 에너지 수확 기술의 예시로는 안테나, 송전탑 등에서 발생하는 방송 전파나 휴대 전화 전파의 에너지를 이용해 전기 에너지를 생산하는 것이 있다."
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,압전 소자는 압력을 받아 전기를 생산할 수 있다. (O / X),O,X,,,,①,OX형,SUB,FALSE,TRUE,FALSE,FALSE,FALSE,개념 호출,2,압전 효과를 이용한 에너지 수확 기술의 예시로는 바닥에 설치한 압전 소자에 압력을 가해 전기 에너지를 생산하는 것이 있다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,압전 소자는 바닥에 설치되어 (       )을 가하면 전기를 생산할 수 있다.,열,압력,빛,진동,소리,②,단답형,SUB,FALSE,TRUE,FALSE,FALSE,FALSE,개념 호출,5,압전 효과를 이용한 에너지 수확 기술의 예시로는 바닥에 설치한 압전 소자에 압력을 가해 전기 에너지를 생산하는 것이 있다.
,,,,,,,,,,,,,,,,,,#REF!
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,다음 중 에너지 효율이 가장 높은 조명등은?,백열등,형광등,LED,,,③,단답형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 변형,3,"조명등의 에너지 효율은 발광 다이오드 등, 형광등, 백열등 순으로 높다."
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,LED는 형광등보다 에너지 효율이 낮다. (O / X),O,X,,,,②,OX형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 변형,2,"조명등의 에너지 효율은 발광 다이오드 등, 형광등, 백열등 순으로 높다."
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,다음 중 에너지 효율이 가장 낮은 조명은?,형광등,LED,백열등,,,③,단답형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 변형,3,"조명등의 에너지 효율은 발광 다이오드 등, 형광등, 백열등 순으로 높다."
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,자동차에서 화학 연료의 화학 에너지는 운동 에너지로만 변환되어 사용된다. (O / X),O,X,,,,②,OX형,MAIN,FALSE,FALSE,TRUE,TRUE,TRUE,개념 변형,2,"자동차에 투입된 화학 연료나 배터리의 에너지는 바퀴를 움직이거나 전자 장치를 작동시키며, 열에너지의 형태로 전환되어 외부로 방출되는 등 다양한 형태의 에너지로 전환되어 사용된다."
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,"자동차에 투입된 화학 연료나 배터리의 에너지는 바퀴를 움직이거나 전자 장치를 작동시키며, (       )에너지의 형태로 전환되어 외부로 방출되는 등 다양한 형태의 에너지로 전환되어 사용된다.",열,전기,화학,,,①,단답형,MAIN,FALSE,FALSE,TRUE,TRUE,TRUE,개념 호출,3,"자동차에 투입된 화학 연료나 배터리의 에너지는 바퀴를 움직이거나 전자 장치를 작동시키며, 열에너지의 형태로 전환되어 외부로 방출되는 등 다양한 형태의 에너지로 전환되어 사용된다."
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,하이브리드 자동차에서 속력이 빨라질수록 에너지 효율은 어떻게 되는가?,높아진다,변하지 않는다,낮아진다,,,③,단답형,SUB,FALSE,FALSE,FALSE,FALSE,TRUE,개념 호출,3,하이브리드 자동차는 속력이 빨라질수록 엔진 출력이 높아지고 에너지 효율은 낮아진다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,하이브리드 자동차는 속력이 빨라질수록 엔진 출력이 증가한다. (O / X),O,X,,,,①,OX형,SUB,FALSE,FALSE,FALSE,FALSE,TRUE,개념 호출,2,하이브리드 자동차는 속력이 빨라질수록 엔진 출력이 높아지고 에너지 효율은 낮아진다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,전기 자동차는 가솔린 자동차보다 에너지 효율이 높다. (O / X),O,X,,,,①,OX형,MAIN,TRUE,TRUE,FALSE,FALSE,TRUE,개념 호출,2,"가솔린 자동차와 비교하여 전기 자동차나 하이브리드 자동차의 에너지 효율을 알아보고, 전기 자동차와 하이브리드 자동차의 에너지 효율이 더 높은 이유를 조사한다."
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,에너지 효율이 높은 자동차는 (       ) 또는 하이브리드 자동차이다.,가솔린 자동차,디젤 자동차,전기 자동차,천연가스 자동차,수소 자동차,③,단답형,MAIN,TRUE,TRUE,FALSE,FALSE,TRUE,개념 호출,5,"가솔린 자동차와 비교하여 전기 자동차나 하이브리드 자동차의 에너지 효율을 알아보고, 전기 자동차와 하이브리드 자동차의 에너지 효율이 더 높은 이유를 조사한다."
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,열화상 사진으로 확인할 수 있는 에너지는?,운동 에너지,전기 에너지,열에너지,빛 에너지,위치 에너지,③,단답형,SUB,FALSE,FALSE,TRUE,FALSE,FALSE,개념 변형,5,선풍기의 작동 과정에서 열에너지가 방출되는 것을 열화상 사진을 이용해 확인한다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,선풍기 작동 시 열에너지가 발생하는 것을 열화상 사진으로 확인할 수 있다. (O / X),O,X,,,,①,OX형,SUB,FALSE,FALSE,TRUE,FALSE,FALSE,개념 호출,2,선풍기의 작동 과정에서 열에너지가 방출되는 것을 열화상 사진을 이용해 확인한다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,높은 곳에 위치한 비나 눈은 위치 에너지를 갖는다. (O / X),O,X,,,,①,OX형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 호출,2,대기 중의 수증기가 응결하여 비나 눈의 형태로 높은 곳에 위치하면 위치 에너지를 갖게 된다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,높은 곳에서 수증기가 응결하여 생긴 비나 눈은 (       ) 에너지를 가진다.,빛,운동,화학,위치,전기,④,단답형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 호출,5,대기 중의 수증기가 응결하여 비나 눈의 형태로 높은 곳에 위치하면 위치 에너지를 갖게 된다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,내연 기관에서는 연소를 통해 (       )를 생성하여 일을 한다.,열,위치,진동,빛,소리,①,단답형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 호출,5,내연 기관은 장치 속에 연료를 집어넣고 연소하여 발생한 열을 일로 전환하는 장치이다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,(       )은 장치 속에 연료를 집어넣고 연소하여 발생한 열을 일로 전환하는 장치이다.,내연 기관,열화상 카메라,태양 전지,수소 전지,,①,단답형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 호출,4,내연 기관은 장치 속에 연료를 집어넣고 연소하여 발생한 열을 일로 전환하는 장치이다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,자동차의 내연 기관에 해당하는 예시는?,전기 자동차,하이브리드 엔진,가솔린 기관,수소 연료전지,태양광 기관,③,단답형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 호출,5,내연 기관의 예시로는 자동차의 가솔린 기관이나 디젤 기관 등이 있다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,내연 기관의 예로는 전기 모터가 있다. (O / X),O,X,,,,②,OX형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 호출,2,내연 기관의 예시로는 자동차의 가솔린 기관이나 디젤 기관 등이 있다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,다음 중 내연 기관이 아닌 것은?,가솔린 기관,디젤 기관,전기 모터,엔진,,③,단답형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 호출,4,내연 기관의 예시로는 자동차의 가솔린 기관이나 디젤 기관 등이 있다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,가솔린 기관은 어떤 연료를 사용하는가?,경유,전기,휘발유,중유,LPG,③,단답형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 호출,5,가솔린 기관은 휘발유를 연료로 사용한다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,가솔린 기관은 휘발유를 연료로 사용한다. (O / X),O,X,,,,①,OX형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 호출,2,가솔린 기관은 휘발유를 연료로 사용한다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,디젤 기관이 사용하는 연료는?,휘발유,전기,경유,LPG,메탄,③,단답형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 호출,5,디젤 기관은 경유나 중유를 연료로 사용한다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,디젤 기관은 전기를 연료로 사용한다. (O / X),O,X,,,,②,OX형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 호출,2,디젤 기관은 경유나 중유를 연료로 사용한다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,디젤 기관은 경유나 (       )를 연료로 사용한다.,휘발유,중유,LPG,전기,알코올,②,단답형,SUB,TRUE,FALSE,FALSE,FALSE,FALSE,개념 호출,5,디젤 기관은 경유나 중유를 연료로 사용한다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,열기관의 예시로 적절한 것은?,에어컨,내연 기관,발전기,냉장고,전기 모터,②,단답형,MAIN,TRUE,FALSE,TRUE,FALSE,TRUE,개념 호출,5,열기관의 예시로는 자동차의 엔진(내연 기관) 등이 있다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,자동차의 엔진은 열기관의 예이다. (O / X),O,X,,,,①,OX형,MAIN,TRUE,FALSE,TRUE,FALSE,TRUE,개념 호출,2,열기관의 예시로는 자동차의 엔진(내연 기관) 등이 있다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,열기관은 어떤 에너지 전환을 통해 동력을 얻는가?,빛 → 전기,위치 → 운동,열 → 운동,전기 → 소리,화학 → 전기,③,단답형,SUB,FALSE,FALSE,TRUE,FALSE,FALSE,개념 호출,5,열기관은 화석 연료가 연소할 때 발생하는 열에너지를 이용하여 동력을 얻는 장치이다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,(       )은 화석 연료가 연소할 때 발생하는 열에너지를 이용하여 동력을 얻는 장치이다.,열기관,발전기,전지,,,①,단답형,SUB,FALSE,FALSE,TRUE,FALSE,FALSE,개념 호출,3,열기관은 화석 연료가 연소할 때 발생하는 열에너지를 이용하여 동력을 얻는 장치이다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,열기관은 (       )가 연소할 때 발생하는 열에너지를 이용하여 동력을 얻는 장치이다.,바이오매스,수소 연료전지,화석 연료,,,③,OX형,SUB,FALSE,FALSE,TRUE,FALSE,FALSE,개념 호출,3,열기관은 화석 연료가 연소할 때 발생하는 열에너지를 이용하여 동력을 얻는 장치이다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,열화상 사진은 물체의 (       )에 따라 색이 달라진다.,부피,온도,위치,속도,질량,②,단답형,SUB,FALSE,FALSE,TRUE,FALSE,FALSE,개념 호출,5,물체가 내는 열의 온도를 감지하여 온도에 따라 여러 가지 색으로 나타내는 사진을 열화상 사진이라고 한다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,다음 중 열화상 사진의 활용 예로 적절한 것은?,물체의 소리 탐지,전기장 측정,온도 감지,기압 측정,빛의 세기 측정,③,단답형,SUB,FALSE,FALSE,TRUE,FALSE,FALSE,개념 호출,5,물체가 내는 열의 온도를 감지하여 온도에 따라 여러 가지 색으로 나타내는 사진을 열화상 사진이라고 한다.
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,물체가 내는 열의 온도를 감지하여 온도에 따라 여러 가지 색으로 나타내는 사진을 (       )이라고 한다.,증명 사진,열화상 사진,온도 사진,다색 사진,열감지 사진,②,단답형,SUB,FALSE,FALSE,TRUE,FALSE,FALSE,개념 호출,5,물체가 내는 열의 온도를 감지하여 온도에 따라 여러 가지 색으로 나타내는 사진을 열화상 사진이라고 한다.
,,,,,,,,,,,,,,,,,,#REF!
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,신재생 에너지는 (       ) 등에서 활용 방안을 탐색할 수 있다.,석유 공장,자가발전 학교,내연 기관,화석 연료 생산기지,휘발유 주유소,②,단답형,MAIN,TRUE,TRUE,TRUE,TRUE,TRUE,개념 호출,5,"친환경 도시, 자가발전 학교 등 우리 주변에서 신재생 에너지 기술을 활용할 수 있는 방안에 대해 탐색한다."
에너지와 지속가능한 발전,에너지 효율과 신재생 에너지,친환경 도시에서는 신재생 에너지를 활용한다. (O / X),O,X,,,,①,OX형,MAIN,TRUE,TRUE,TRUE,TRUE,TRUE,개념 변형,2,"친환경 도시, 자가발전 학교 등 우리 주변에서 신재생 에너지 기술을 활용할 수 있는 방안에 대해 탐색한다."
